timestamp,sec,nanosec,pv_x,pv_y,pv_z,ov_x,ov_y,ov_z,ov_w,tcp_speedv_x,tcp_speedv_y,tcp_speedv_z,tcp_speedv,tcp_angularv_x,tcp_angularv_y,tcp_angularv_z,tcp_angularv,tcp_accelv__x,tcp_accelv__y,tcp_accelv__z,tcp_accelv,tcp_accelv_angular_x,tcp_accelv_angular_y,tcp_accelv_angular_z,tcp_accelv_angular,ps_x,ps_y,ps_z,os_x,os_y,os_z,os_w,tcp_speeds,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
1719568262118330267,1719568262.0,118158742.0,,,,,,,,,,,,,,,,0.3044073680368964,0.7557962777642757,-1.2772653388420707,1.5150242918860524,-0.0230368992266527,0.0150057819615111,-0.0013124453463536,0.0275244387961414,,,,,,,,,,,,,,
1719568262119088397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.42,,,,,,
1719568262119290188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5455,-31.6928,5.0236,87.551,93.498,47.064
1719568262121660725,,,,,,,,,,,,,,,,,,,,,,,,,,372.114,-506.897,1510.53,,,,,,,,,,,
1719568262123177424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641877,0.607588,0.386544,0.690869,,,,,,,
1719568262123492460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5454,-31.6575,4.65042,87.5729,93.5139,47.4339
1719568262124431358,,,,,,,,,,,,,,,,,,,,,,,,,,372.108,-506.891,1516.62,,,,,,,,,,,
1719568262125358379,,,,,,,,,,,,,,,,,,,,,,,,,,372.108,-506.891,1516.62,,,,,,,,,,,
1719568262125589306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5456,-31.6184,4.27836,87.5959,93.529,47.8015
1719568262128239575,1719568262.0,128149432.0,,,,,,,,0.0043691118176761,0.0012476345157264,1.4974623328199763,1.497469226376491,0.0045232780886048,-0.0023865334059835,-0.0064934275448426,0.0082656026788643,,,,,,,,,,,,,,,,,,,,,,
1719568262128257256,1719568262.0,128135192.0,-0.0459714755179649,-0.635332976095394,1.557472910712156,0.0001882205987281,0.0002326931195963,-4.860367754379137e-05,0.9999999540322996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262128275137,1719568262.0,128154149.0,,,,,,,,,,,,,,,,-0.0025970110738904,0.1932644280994822,0.526690303719235,0.5610352570623327,0.0257323206372531,-0.0148641412004213,0.0014313780937854,0.029751367401379,,,,,,,,,,,,,,
1719568262129251170,,,,,,,,,,,,,,,,,,,,,,,,,,372.108,-506.886,1522.61,,,,,,,,,,,
1719568262131186770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5455,-31.5769,3.91366,87.6199,93.5447,48.1709
1719568262133332412,,,,,,,,,,,,,,,,,,,,,,,,,,372.108,-506.883,1528.64,,,,,,,,,,,
1719568262133398073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641722,0.607587,0.386521,0.690885,,,,,,,
1719568262135594106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.42,,,,,,
1719568262136739540,,,,,,,,,,,,,,,,,,,,,,,,,,372.108,-506.875,1534.75,,,,,,,,,,,
1719568262137189545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5451,-31.4852,3.17869,87.6661,93.5752,48.9064
1719568262138290811,,,,,,,,,,,,,,,,,,,,,,,,,,372.108,-506.875,1534.75,,,,,,,,,,,
1719568262138371228,1719568262.0,138249039.0,,,,,,,,0.0031452072327226,0.001168881645901,1.512877004583908,1.5128807255073404,0.0103889228682094,-0.0176058300639021,0.0042955977393705,0.0208889236328512,,,,,,,,,,,,,,,,,,,,,,
1719568262138378688,1719568262.0,138182971.0,-0.0459452654576922,-0.6353232354150115,1.5700802190836889,0.0002315071752218,0.0001593409696626,-3.068147424624256e-05,0.9999999600367644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262138388392,1719568262.0,138261647.0,,,,,,,,,,,,,,,,-0.1468685501944233,-0.0094503443790472,1.849760611671769,1.855606100587464,0.0058651257274723,-0.0152196586928556,0.010788796751661,0.0195559670145642,,,,,,,,,,,,,,
1719568262142190971,,,,,,,,,,,,,,,,,,,,,,,,,,372.103,-506.871,1540.83,,,,,,,,,,,
1719568262142284408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5453,-31.4355,2.81144,87.6891,93.5898,49.271
1719568262146786667,,,,,,,,,,,,,,,,,,,,,,,,,,372.099,-506.868,1546.85,,,,,,,,,,,
1719568262146812964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0641998,0.607576,0.386543,0.690879,,,,,,,
1719568262148345576,1719568262.0,148241730.0,,,,,,,,0.0073639617451681,-0.0048555737906941,1.5111142350105575,1.511139978883811,-0.0011993702060571,-0.0043541709313911,-0.006674968160777,0.0080593109716858,,,,,,,,,,,,,,,,,,,,,,
1719568262148370232,1719568262.0,148184458.0,-0.0458838991098158,-0.6353636985299339,1.5826728377087766,0.0002265147877179,0.000141191999331,-5.849043664464444e-05,0.9999999626673688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262148376338,1719568262.0,148254428.0,,,,,,,,,,,,,,,,0.5062505414934693,-0.722934652391416,-0.2115323488020237,0.9075627014043874,-0.011587725472776,0.0132519266079864,-0.010970842342147,0.0207424280679029,,,,,,,,,,,,,,
1719568262148383656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5456,-31.3837,2.44937,87.7116,93.6043,49.6362
1719568262149171092,,,,,,,,,,,,,,,,,,,,,,,,,,372.091,-506.856,1552.92,,,,,,,,,,,
1719568262150219588,,,,,,,,,,,,,,,,,,,,,,,,,,372.091,-506.856,1552.92,,,,,,,,,,,
1719568262150905722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5458,-31.3297,2.08479,87.7335,93.6185,50.0003
1719568262152793352,,,,,,,,,,,,,,,,,,,,,,,,,,372.093,-506.86,1559.02,,,,,,,,,,,
1719568262154100541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642308,0.607572,0.386572,0.690864,,,,,,,
1719568262154185655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5458,-31.2714,1.7195,87.7557,93.6328,50.3621
1719568262157296607,,,,,,,,,,,,,,,,,,,,,,,,,,372.099,-506.872,1565.06,,,,,,,,,,,
1719568262157332429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.27,,,,,,
1719568262158418501,1719568262.0,158159253.0,,,,,,,,0.0033162398308034,-0.0022265517781772,1.5033114364669498,1.5033167430690582,0.0079731601842619,-0.0151218427650661,0.0153980060450922,0.0230073901627277,,,,,,,,,,,,,,,,,,,,,,
1719568262158451700,1719568262.0,158141956.0,-0.0458562637778924,-0.6353822531280854,1.595200433012668,0.0002597309128534,7.820079890025853e-05,5.686882432800578e-06,0.999999963196073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262158461602,1719568262.0,158165865.0,,,,,,,,,,,,,,,,-0.4857266297237705,0.3154826415020295,-0.936335825232959,1.1009924765985448,0.0091718304554108,-0.0107678166470629,0.0220731944071988,0.026216297613995,,,,,,,,,,,,,,
1719568262158515659,1719568262.0,158184687.0,,,,,,,,0.0095178816112756,-0.0038721449519041,1.5017690764371494,1.5018042290923883,-0.0261420570636743,0.0006369707616654,0.0022606574339596,0.0262473513198063,,,,,,,,,,,,,,,,,,,,,,
1719568262158523135,1719568262.0,158178588.0,-0.0457769480977984,-0.6354145210026846,1.6077151753163108,0.000150804956249,8.085790912582928e-05,1.5097080630091043e-05,0.9999999852459708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262158529775,1719568262.0,158190514.0,,,,,,,,,,,,,,,,0.7441970136566667,-0.1974711808472307,-0.1850832035760419,0.7918837380870194,-0.034115400478022,0.0157570611473005,-0.0131389745597967,0.0398092725160681,,,,,,,,,,,,,,
1719568262160106400,,,,,,,,,,,,,,,,,,,,,,,,,,372.1,-506.873,1571.07,,,,,,,,,,,
1719568262160136973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.32,,,,,,
1719568262161149298,,,,,,,,,,,,,,,,,,,,,,,,,,372.1,-506.873,1571.07,,,,,,,,,,,
1719568262161584894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5456,-31.1486,1.00266,87.8033,93.6613,51.0841
1719568262164327243,,,,,,,,,,,,,,,,,,,,,,,,,,372.106,-506.881,1577.15,,,,,,,,,,,
1719568262165072494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.32,,,,,,
1719568262165166311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5454,-31.0829,0.642088,87.8265,93.675,51.4438
1719568262167869069,,,,,,,,,,,,,,,,,,,,,,,,,,372.103,-506.875,1583.26,,,,,,,,,,,
1719568262167890543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.32,,,,,,
1719568262167895774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642296,0.607562,0.386574,0.690872,,,,,,,
1719568262168102111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5455,-31.0155,0.279847,87.849,93.6884,51.8032
1719568262168317904,1719568262.0,168192651.0,,,,,,,,0.0108141679533588,-0.0071893315785676,1.5122442740581743,1.512300028810026,0.0112213945469212,-0.0280633764338441,-0.0078721964241236,0.0312321031790255,,,,,,,,,,,,,,,,,,,,,,
1719568262168337009,1719568262.0,168152735.0,-0.0456868300315205,-0.6354744320991726,1.6203172109334625,0.0001975616516553,-3.607847704682738e-05,-1.7682323043644624e-05,0.9999999796775362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262168347832,1719568262.0,168200673.0,,,,,,,,,,,,,,,,0.155554361049981,-0.3980623951996165,1.2570237145229868,1.3276895151302848,0.037363694936604,-0.0287010989166752,-0.0101298268053584,0.0481914117810107,,,,,,,,,,,,,,
1719568262171305165,,,,,,,,,,,,,,,,,,,,,,,,,,372.103,-506.875,1583.26,,,,,,,,,,,
1719568262171333395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.32,,,,,,
1719568262172622310,,,,,,,,,,,,,,,,,,,,,,,,,,372.1,-506.872,1589.28,,,,,,,,,,,
1719568262172801598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5456,-30.9464,-0.0766307,87.8714,93.7021,52.1619
1719568262174659622,,,,,,,,,,,,,,,,,,,,,,,,,,372.1,-506.872,1589.28,,,,,,,,,,,
1719568262174694415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642176,0.60757,0.386568,0.690869,,,,,,,
1719568262177161028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.32,,,,,,
1719568262178344130,1719568262.0,178127683.0,,,,,,,,0.0078625392792006,0.0034829587521567,1.5006412701847882,1.5006659096239243,-0.0025513769201943,0.0150279074122715,0.0061411109095283,0.0164335257502409,,,,,,,,,,,,,,,,,,,,,,
1719568262178365982,1719568262.0,178110888.0,-0.0456213088708605,-0.6354454074429047,1.6328225548516688,0.0001869307302224,2.654266982469501e-05,7.893651545780997e-06,0.9999999821450394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262178370991,1719568262.0,178133100.0,,,,,,,,,,,,,,,,-0.3541954408989856,1.280674839686924,-1.3923604648063304,1.924642855003612,-0.0137729966318761,0.0430910803964203,0.0140137116347408,0.0473594843693858,,,,,,,,,,,,,,
1719568262179849405,,,,,,,,,,,,,,,,,,,,,,,,,,372.107,-506.879,1601.4,,,,,,,,,,,
1719568262181236674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0642155,0.607571,0.386569,0.690867,,,,,,,
1719568262181303717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5452,-30.7994,-0.790087,87.9174,93.7281,52.8765
1719568262183920984,,,,,,,,,,,,,,,,,,,,,,,,,,372.108,-506.883,1607.47,,,,,,,,,,,
1719568262183945116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.65,,,,,,
1719568262185010413,,,,,,,,,,,,,,,,,,,,,,,,,,372.108,-506.883,1607.47,,,,,,,,,,,
1719568262185071804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5453,-30.7222,-1.14644,87.9409,93.7411,53.2325
1719568262187377606,,,,,,,,,,,,,,,,,,,,,,,,,,372.108,-506.883,1607.47,,,,,,,,,,,
1719568262187406153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.65,,,,,,
1719568262188370255,1719568262.0,188148373.0,,,,,,,,0.0074126597730875,0.0025090201327238,1.498359481113658,1.4983799175610064,-0.0042215504384486,0.0089782347592295,0.004314966934225,0.0108189244908936,,,,,,,,,,,,,,,,,,,,,,
1719568262188397938,1719568262.0,188134025.0,-0.0455595367060847,-0.6354244989417986,1.645308883860949,0.0001693407549436,6.395548029460343e-05,2.5865220273267475e-05,0.999999983282198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262188404258,1719568262.0,188153292.0,,,,,,,,,,,,,,,,-0.0539855407335698,-0.1168726343319548,-0.2738146885356229,0.302569223355329,-0.0016701330592699,-0.006049734800459,-0.0018259750835334,0.0065362696239702,,,,,,,,,,,,,,
1719568262189387200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5453,-30.7222,-1.14644,87.9409,93.7411,53.2325
1719568262191792049,,,,,,,,,,,,,,,,,,,,,,,,,,372.116,-506.89,1619.32,,,,,,,,,,,
1719568262193122972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.65,,,,,,
1719568262196564044,,,,,,,,,,,,,,,,,,,,,,,,,,372.109,-506.878,1625.28,,,,,,,,,,,
1719568262196596050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.65,,,,,,
1719568262197748938,,,,,,,,,,,,,,,,,,,,,,,,,,372.109,-506.878,1625.28,,,,,,,,,,,
1719568262197784506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.65,,,,,,
1719568262198386566,1719568262.0,198145967.0,,,,,,,,0.0054346068171906,-0.0036506103623379,1.506782064793626,1.5067962877214085,0.0028297103554008,-0.0117743081789093,-0.007906553508181,0.0144621983863147,,,,,,,,,,,,,,,,,,,,,,
1719568262198412578,1719568262.0,198129825.0,-0.0455142483159415,-0.6354549206948181,1.6578654010675629,0.0001811320522559,1.4889979896137249e-05,-7.069690296594588e-06,0.9999999834597436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262198419431,1719568262.0,198151366.0,,,,,,,,,,,,,,,,-0.2373663547076243,-0.7391556594074089,1.0107100415961412,1.2744522993680307,0.0070511767049201,-0.020752631136723,-0.0122214191924288,0.0250948974713578,,,,,,,,,,,,,,
1719568262200172358,,,,,,,,,,,,,,,,,,,,,,,,,,372.109,-506.878,1625.28,,,,,,,,,,,
1719568262200199105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.65,,,,,,
1719568262204476916,,,,,,,,,,,,,,,,,,,,,,,,,,372.103,-506.864,1631.15,,,,,,,,,,,
1719568262204504482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.65,,,,,,
1719568262206406503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5451,-30.4017,-2.53176,88.0333,93.7891,54.6385
1719568262207987346,,,,,,,,,,,,,,,,,,,,,,,,,,372.09,-506.836,1642.59,,,,,,,,,,,
1719568262208018665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.29,,,,,,
1719568262208307783,1719568262.0,208138642.0,,,,,,,,0.008071754800861,0.0002302292156253,1.5012587497141094,1.5012804667430493,-0.0107100882440238,0.0052931419280085,-0.0045889482462049,0.0127977258788882,,,,,,,,,,,,,,,,,,,,,,
1719568262208339004,1719568262.0,208125569.0,-0.045446983692601,-0.6354530021180212,1.6703758906485138,0.0001365068138595,3.694095868884334e-05,-2.6194966948152712e-05,0.9999999896575396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262208347047,1719568262.0,208143585.0,,,,,,,,,,,,,,,,0.3164577580404448,0.4657007493555909,-0.6627978095419707,0.8696686937610081,-0.0135393990790244,0.017067857033584,0.0033171422368638,0.0220370257466732,,,,,,,,,,,,,,
1719568262208394300,1719568262.0,208160868.0,,,,,,,,0.00540555275228,-0.0063706070999547,1.4795873838788598,1.4796109729144578,-0.0030851160444119,-0.0161401553363374,-0.0084394651428677,0.0184728754444528,,,,,,,,,,,,,,,,,,,,,,
1719568262208400060,1719568262.0,208153667.0,-0.0454019374196653,-0.6355060905105209,1.682705785514171,0.0001236552240523,-3.0314824805919624e-05,-6.135069925895743e-05,0.9999999900132444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262208409321,1719568262.0,208168683.0,,,,,,,,,,,,,,,,-0.3199442458297175,-0.7921003578696073,-2.600563900229957,2.7372833058629418,0.007624477441887,-0.0214336148652004,-0.0038497285961762,0.023072774274365,,,,,,,,,,,,,,
1719568262209196222,,,,,,,,,,,,,,,,,,,,,,,,,,372.09,-506.836,1642.59,,,,,,,,,,,
1719568262209231612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.29,,,,,,
1719568262210151227,,,,,,,,,,,,,,,,,,,,,,,,,,372.09,-506.836,1642.59,,,,,,,,,,,
1719568262212252643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0640185,0.607671,0.386378,0.690905,,,,,,,
1719568262212478652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5452,-30.236,-3.19807,88.079,93.8114,55.322
1719568262215314538,,,,,,,,,,,,,,,,,,,,,,,,,,372.083,-506.82,1648.26,,,,,,,,,,,
1719568262215343441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.29,,,,,,
1719568262218351198,1719568262.0,218133688.0,,,,,,,,0.0097634787990633,-0.0010135437249747,1.447841178452807,1.4478744527108536,-0.0066474581748708,0.0182415844395355,-0.0130165144710182,0.0233746390779749,,,,,,,,,,,,,,,,,,,,,,
1719568262218374599,1719568262.0,218126153.0,-0.0453205750963398,-0.635514536708229,1.6947711286679443,9.59511741938121e-05,4.568337051412918e-05,-0.0001155947342643,0.9999999876721296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262218385611,1719568262.0,218137424.0,,,,,,,,,,,,,,,,0.5229511256139907,0.6428476049975984,-3.809544651126373,3.898635834744975,-0.0035608253063773,0.0343818061528504,-0.0045777308685277,0.0348675162737381,,,,,,,,,,,,,,
1719568262218397866,,,,,,,,,,,,,,,,,,,,,,,,,,372.072,-506.793,1653.71,,,,,,,,,,,
1719568262218408870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.29,,,,,,
1719568262219890595,,,,,,,,,,,,,,,,,,,,,,,,,,372.062,-506.771,1659.03,,,,,,,,,,,
1719568262219921291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.29,,,,,,
1719568262221196917,,,,,,,,,,,,,,,,,,,,,,,,,,372.062,-506.771,1659.03,,,,,,,,,,,
1719568262222133614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.29,,,,,,
1719568262225044435,,,,,,,,,,,,,,,,,,,,,,,,,,372.048,-506.739,1664.26,,,,,,,,,,,
1719568262225088135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0638107,0.607785,0.386181,0.690934,,,,,,,
1719568262225408674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5452,-29.9032,-4.4576,88.1648,93.8518,56.6192
1719568262228394196,1719568262.0,228145460.0,,,,,,,,0.0037836231758514,-0.0023734836572675,1.3974532679058882,1.3974604055964714,0.0186990999614318,-0.0014438490239307,-0.0035137075656911,0.0190810686343485,,,,,,,,,,,,,,,,,,,,,,
1719568262228429987,1719568262.0,228130261.0,-0.0452890449032077,-0.6355343157387062,1.70641657256716,0.0001738654536012,3.967493440521579e-05,-0.0001302310453229,0.9999999756182892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262228449178,1719568262.0,228150256.0,,,,,,,,,,,,,,,,-0.7175826747854219,-0.163192791875133,-6.046549265630219,6.0911669492935046,0.025346212705747,-0.0196865449087897,0.0095014256310925,0.0334703994298536,,,,,,,,,,,,,,
1719568262230169991,,,,,,,,,,,,,,,,,,,,,,,,,,372.032,-506.702,1669.28,,,,,,,,,,,
1719568262230199856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0637411,0.607811,0.386114,0.690955,,,,,,,
1719568262231676024,,,,,,,,,,,,,,,,,,,,,,,,,,372.032,-506.702,1669.28,,,,,,,,,,,
1719568262231704821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0637411,0.607811,0.386114,0.690955,,,,,,,
1719568262231984543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.471,,,,,,
1719568262232303039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5452,-29.8233,-4.74822,88.1867,93.8613,56.9219
1719568262233454378,,,,,,,,,,,,,,,,,,,,,,,,,,372.012,-506.655,1674.09,,,,,,,,,,,
1719568262235107857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.471,,,,,,
1719568262235159630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5452,-29.7459,-5.02744,88.2065,93.8701,57.2129
1719568262237318782,,,,,,,,,,,,,,,,,,,,,,,,,,371.995,-506.608,1678.8,,,,,,,,,,,
1719568262238295467,1719568262.0,238202239.0,,,,,,,,0.0060339413431778,5.947146254126068e-05,1.323072265162315,1.323086025482367,0.0016182426945525,0.004843875832936,-0.0057768025392565,0.0077105959614633,,,,,,,,,,,,,,,,,,,,,,
1719568262238310428,1719568262.0,238167853.0,-0.0452387620586812,-0.635533820143185,1.717442174776846,0.0001806064577867,5.9854443022426354e-05,-0.0001543042968241,0.999999969994468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262238320539,1719568262.0,238210124.0,,,,,,,,,,,,,,,,0.2700381800791684,0.2919546143770546,-8.925720329228781,8.934575620093238,-0.0170807515895747,0.0062881512403143,-0.00226270782613,0.0183415584831893,,,,,,,,,,,,,,
1719568262238623404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0636345,0.607865,0.386021,0.690969,,,,,,,
1719568262239224871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.471,,,,,,
1719568262239270941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5449,-29.6687,-5.30114,88.2248,93.8785,57.4934
1719568262242860349,,,,,,,,,,,,,,,,,,,,,,,,,,371.988,-506.595,1683.31,,,,,,,,,,,
1719568262243565037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0635809,0.607897,0.385972,0.690974,,,,,,,
1719568262243929151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.545,-29.5914,-5.56144,88.2424,93.8865,57.7632
1719568262245512858,,,,,,,,,,,,,,,,,,,,,,,,,,371.981,-506.58,1687.6,,,,,,,,,,,
1719568262245587911,,,,,,,,,,,,,,,,,,,,,,,,,,371.981,-506.58,1687.6,,,,,,,,,,,
1719568262245684646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.471,,,,,,
1719568262247409850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5451,-29.5171,-5.80926,88.2595,93.8935,58.0176
1719568262248480970,1719568262.0,248259566.0,,,,,,,,0.0133208116065802,-0.0004058865694611,1.2271311709135624,1.2272035362536469,-0.035676449362841,-0.0105146233145902,-0.0122897354971025,0.0391714684582519,,,,,,,,,,,,,,,,,,,,,,
1719568262248510084,1719568262.0,248184902.0,-0.045127755295293,-0.6355372025312639,1.7276682678677924,3.196441335147535e-05,1.601132727768223e-05,-0.000205512509181,0.999999978243261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262248518033,1719568262.0,248275513.0,,,,,,,,,,,,,,,,0.8744244316082894,-0.0558429638402913,-11.512931309850316,11.546225524756377,-0.0372951931674437,-0.015357557506003,-0.0065122838518394,0.0408557933090775,,,,,,,,,,,,,,
1719568262249659249,,,,,,,,,,,,,,,,,,,,,,,,,,371.968,-506.549,1691.7,,,,,,,,,,,
1719568262249738688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0635203,0.607924,0.385918,0.690985,,,,,,,
1719568262251039949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.471,,,,,,
1719568262253605091,,,,,,,,,,,,,,,,,,,,,,,,,,371.967,-506.546,1695.57,,,,,,,,,,,
1719568262255134627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063513,0.607935,0.385911,0.69098,,,,,,,
1719568262256086233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5449,-29.3763,-6.26905,88.2906,93.9076,58.4836
1719568262257778796,,,,,,,,,,,,,,,,,,,,,,,,,,371.965,-506.536,1699.21,,,,,,,,,,,
1719568262257815397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.827,,,,,,
1719568262258409859,1719568262.0,258189484.0,,,,,,,,0.0149946371608597,0.0031027037961406,1.1199634141728954,1.1200680849842302,-0.0324379297052456,-0.014064824803764,-0.005585859100019,0.0357944185901699,,,,,,,,,,,,,,,,,,,,,,
1719568262258436844,1719568262.0,258157510.0,-0.0450027999856192,-0.635511346666296,1.7370012963192332,-0.0001031812076073,-4.2620628711339895e-05,-0.0002287872100545,0.999999967596766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262258443753,1719568262.0,258198932.0,,,,,,,,,,,,,,,,0.2008590665135368,0.4210308438722165,-12.860130808880044,12.868588724393913,0.0032380441563121,-0.0035493707058727,0.0067045459289159,0.0082482663923322,,,,,,,,,,,,,,
1719568262258489270,1719568262.0,258216553.0,,,,,,,,0.0137156757020245,0.0036228771700086,1.004290061420372,1.0043902490898082,-0.0181649991023007,0.0520002410675385,0.0078221127868397,0.0556343213485951,,,,,,,,,,,,,,,,,,,,,,
1719568262258494593,1719568262.0,258211510.0,-0.0448885026881023,-0.6354811560232126,1.745370380164403,-0.0001789168796585,0.0001740263553603,-0.0001961694867632,0.9999999496105538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719568262258500200,1719568262.0,258220977.0,,,,,,,,,,,,,,,,-0.1534753750602191,0.0624208048641605,-13.8808023303028,13.88179110851944,0.0142736820443468,0.0660665453059898,0.0133998789611584,0.0689063361668955,,,,,,,,,,,,,,
1719568262262145456,,,,,,,,,,,,,,,,,,,,,,,,,,371.961,-506.527,1702.61,,,,,,,,,,,
1719568262262166965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0634972,0.607943,0.385895,0.690984,,,,,,,
1719568262264055907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5448,-29.2483,-6.67397,88.3186,93.9193,58.892
1719568262265313203,,,,,,,,,,,,,,,,,,,,,,,,,,371.963,-506.52,1705.76,,,,,,,,,,,
1719568262265338486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0634826,0.607939,0.385892,0.69099,,,,,,,
1719568262267621563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.827,,,,,,
1719568262267681674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.5443,-29.1896,-6.85514,88.3319,93.9254,59.0747
