timestamp,sec,nanosec,pv_x,pv_y,pv_z,ov_x,ov_y,ov_z,ov_w,tcp_speedv_x,tcp_speedv_y,tcp_speedv_z,tcp_speedv,tcp_angularv_x,tcp_angularv_y,tcp_angularv_z,tcp_angularv,tcp_accelv__x,tcp_accelv__y,tcp_accelv__z,tcp_accelv,tcp_accelv_angular_x,tcp_accelv_angular_y,tcp_accelv_angular_z,tcp_accelv_angular,ps_x,ps_y,ps_z,os_x,os_y,os_z,os_w,tcp_speeds,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,ap_x,ap_y,ap_z,aq_x,aq_y,aq_z,aq_w
1720702102066052135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608067,0.386126,0.690737,0.0635891,,,,,,,,,,,,,,
1720702102066254512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8667,-27.7927,-9.45785,85.4701,76.5914,62.5797,,,,,,,
1720702102068133982,1720702102.0,67999841.0,,,,,,,,8.400973405268964,9.920276225761082,1870.1959763395948,1870.2411550790343,-0.0570391386884092,0.089694380340948,-0.0357341430728326,0.112140421740833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102068145740,1720702102.0,67963628.0,-39.73739570482635,-451.7683082666471,1793.2199249912578,0.0003525867596533,0.0029080521956289,0.0201484503125482,0.999792707947506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102068154995,1720702102.0,68010255.0,,,,,,,,,,,,,,,,0.2490258913536575,0.5417394397250197,-8.759493563594845,8.779762126947265,-0.0414824251934782,0.0935738038130522,-0.0453355920622798,0.1119471494394277,,,,,,,,,,,,,,,,,,,,,
1720702102068261827,,,,,,,,,,,,,,,,,,,,,,,,,,750.364,-300.44,1745.61,,,,,,,,,,,,,,,,,,
1720702102068361256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608067,0.386126,0.690737,0.0635891,,,,,,,,,,,,,,
1720702102068435496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138.63,,,,,,,,,,,,,
1720702102069997553,,,,,,,,,,,,,,,,,,,,,,,,,,750.327,-300.398,1752.43,,,,,,,,,,,,,,,,,,
1720702102070034364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608104,0.386101,0.690722,0.0635466,,,,,,,,,,,,,,
1720702102070235915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8667,-27.649,-9.85195,85.3736,76.6236,62.9909,,,,,,,
1720702102072352808,,,,,,,,,,,,,,,,,,,,,,,,,,750.327,-300.398,1752.43,,,,,,,,,,,,,,,,,,
1720702102072430262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608104,0.386101,0.690722,0.0635466,,,,,,,,,,,,,,
1720702102072620854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8667,-27.649,-9.85195,85.3736,76.6236,62.9909,,,,,,,
1720702102073997776,,,,,,,,,,,,,,,,,,,,,,,,,,750.3,-300.366,1759.04,,,,,,,,,,,,,,,,,,
1720702102074035783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608133,0.386082,0.69071,0.0635116,,,,,,,,,,,,,,
1720702102074360142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8666,-27.5061,-10.2338,85.2807,76.6553,63.3879,,,,,,,
1720702102077479758,,,,,,,,,,,,,,,,,,,,,,,,,,750.3,-300.366,1759.04,,,,,,,,,,,,,,,,,,
1720702102077546530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608133,0.386082,0.69071,0.0635116,,,,,,,,,,,,,,
1720702102077606453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.757,,,,,,,,,,,,,
1720702102077828110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8666,-27.5061,-10.2338,85.2807,76.6553,63.3879,,,,,,,
1720702102078079773,1720702102.0,77980368.0,,,,,,,,14.75717347997618,7.830799500357921,1749.162015413508,1749.2417933937486,-0.0649109536608807,-0.0541708021406079,-0.018287244352847,0.0865004682978227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102078091408,1720702102.0,77946462.0,-39.589823970026586,-451.6900002716435,1810.7115451453928,2.2907859002907863e-05,0.0026437611034834,0.0200561828405268,0.9997953588271578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102078098575,1720702102.0,77990152.0,,,,,,,,,,,,,,,,0.6356200074707219,-0.2089476725403161,-12.103396092608689,12.12187563450196,-0.0078896918109202,-0.1438587895716649,0.0174914584998966,0.1451328691039678,,,,,,,,,,,,,,,,,,,,,
1720702102079015495,,,,,,,,,,,,,,,,,,,,,,,,,,750.283,-300.347,1765.5,,,,,,,,,,,,,,,,,,
1720702102079059687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608141,0.386068,0.690713,0.0634909,,,,,,,,,,,,,,
1720702102079133695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.757,,,,,,,,,,,,,
1720702102081111604,,,,,,,,,,,,,,,,,,,,,,,,,,750.269,-300.329,1771.71,,,,,,,,,,,,,,,,,,
1720702102081149990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608158,0.386038,0.690718,0.0634577,,,,,,,,,,,,,,
1720702102081208051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.757,,,,,,,,,,,,,
1720702102081458349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8666,-27.2241,-10.9628,85.1094,76.7167,64.1428,,,,,,,
1720702102083003224,,,,,,,,,,,,,,,,,,,,,,,,,,750.269,-300.329,1771.71,,,,,,,,,,,,,,,,,,
1720702102083065831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608158,0.386038,0.690718,0.0634577,,,,,,,,,,,,,,
1720702102085110225,,,,,,,,,,,,,,,,,,,,,,,,,,750.256,-300.314,1777.66,,,,,,,,,,,,,,,,,,
1720702102085148238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608176,0.386007,0.690722,0.0634301,,,,,,,,,,,,,,
1720702102085203430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.757,,,,,,,,,,,,,
1720702102085408390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8665,-27.0886,-11.3055,85.029,76.7455,64.4987,,,,,,,
1720702102086957545,,,,,,,,,,,,,,,,,,,,,,,,,,750.256,-300.314,1777.66,,,,,,,,,,,,,,,,,,
1720702102086996519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608176,0.386007,0.690722,0.0634301,,,,,,,,,,,,,,
1720702102087076659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.757,,,,,,,,,,,,,
1720702102088113623,1720702102.0,87988108.0,,,,,,,,18.35467830762702,0.6709848482833181,1623.7922467312371,1623.896118900751,-0.0785781397892145,-0.0892438147364693,0.0002873696375393,0.1189078008490577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102088125237,1720702102.0,87959849.0,-39.40627718695031,-451.6832904231607,1826.949467612705,-0.0003788556687214,0.0022055128237697,0.0200565873627321,0.9997963420041744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102088132664,1720702102.0,87997022.0,,,,,,,,,,,,,,,,0.3597504827650838,-0.7159814652074603,-12.53697686822708,12.562557019286764,-0.0136754256977812,-0.0350657323569536,0.0185822915814187,0.0419752833720262,,,,,,,,,,,,,,,,,,,,,
1720702102089111771,,,,,,,,,,,,,,,,,,,,,,,,,,750.246,-300.303,1783.44,,,,,,,,,,,,,,,,,,
1720702102089148478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608175,0.386003,0.690725,0.0634293,,,,,,,,,,,,,,
1720702102089204901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.757,,,,,,,,,,,,,
1720702102089425470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8665,-26.9548,-11.6377,84.9516,76.7742,64.839,,,,,,,
1720702102090956834,,,,,,,,,,,,,,,,,,,,,,,,,,750.246,-300.303,1783.44,,,,,,,,,,,,,,,,,,
1720702102090993898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608175,0.386003,0.690725,0.0634293,,,,,,,,,,,,,,
1720702102091178537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8665,-26.9548,-11.6377,84.9516,76.7742,64.839,,,,,,,
1720702102093060592,,,,,,,,,,,,,,,,,,,,,,,,,,750.229,-300.281,1788.97,,,,,,,,,,,,,,,,,,
1720702102093099824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608169,0.386016,0.690722,0.0634503,,,,,,,,,,,,,,
1720702102093203771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.757,,,,,,,,,,,,,
1720702102093426438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8663,-26.8257,-11.957,84.8764,76.8017,65.1629,,,,,,,
1720702102094922275,,,,,,,,,,,,,,,,,,,,,,,,,,750.229,-300.281,1788.97,,,,,,,,,,,,,,,,,,
1720702102094959103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608169,0.386016,0.690722,0.0634503,,,,,,,,,,,,,,
1720702102095160936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8663,-26.8257,-11.957,84.8764,76.8017,65.1629,,,,,,,
1720702102096453067,,,,,,,,,,,,,,,,,,,,,,,,,,750.229,-300.281,1788.97,,,,,,,,,,,,,,,,,,
1720702102096511916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608169,0.386016,0.690722,0.0634503,,,,,,,,,,,,,,
1720702102096712612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8663,-26.8257,-11.957,84.8764,76.8017,65.1629,,,,,,,
1720702102097985418,,,,,,,,,,,,,,,,,,,,,,,,,,750.211,-300.254,1794.24,,,,,,,,,,,,,,,,,,
1720702102098092561,1720702102.0,97977298.0,,,,,,,,13.357894671839343,6.55302630513388,1491.5477528027798,1491.6219609521852,0.0588397659845821,0.0835183250636705,0.0365701332768611,0.108511765861812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102098100853,1720702102.0,97952043.0,-39.27269824023192,-451.61776016010936,1841.864945140733,-7.674453037724024e-05,0.0026170491598596,0.0202402048953245,0.9997917179441762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102098108522,1720702102.0,97988416.0,,,,,,,,,,,,,,,,-0.4996783635787677,0.5882041456850562,-13.224449392845727,13.246951510742672,0.1374014666527636,0.1727765911850917,0.0362762048591126,0.2237115923211203,,,,,,,,,,,,,,,,,,,,,
1720702102098116361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.757,,,,,,,,,,,,,
1720702102098123766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608162,0.386028,0.69072,0.063457,,,,,,,,,,,,,,
1720702102099893443,,,,,,,,,,,,,,,,,,,,,,,,,,750.211,-300.254,1794.24,,,,,,,,,,,,,,,,,,
1720702102100477660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608162,0.386028,0.69072,0.063457,,,,,,,,,,,,,,
1720702102100539895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.757,,,,,,,,,,,,,
1720702102100743755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.866,-26.701,-12.261,84.8055,76.8293,65.4722,,,,,,,
1720702102101974400,,,,,,,,,,,,,,,,,,,,,,,,,,750.193,-300.231,1799.27,,,,,,,,,,,,,,,,,,
1720702102102027721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608151,0.38604,0.690722,0.0634685,,,,,,,,,,,,,,
1720702102102106072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.783,,,,,,,,,,,,,
1720702102102293935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8659,-26.5808,-12.5507,84.7386,76.8559,65.7661,,,,,,,
1720702102103897034,,,,,,,,,,,,,,,,,,,,,,,,,,750.193,-300.231,1799.27,,,,,,,,,,,,,,,,,,
1720702102104373800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608151,0.38604,0.690722,0.0634685,,,,,,,,,,,,,,
1720702102104434816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.783,,,,,,,,,,,,,
1720702102104619595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8659,-26.5808,-12.5507,84.7386,76.8559,65.7661,,,,,,,
1720702102106078113,,,,,,,,,,,,,,,,,,,,,,,,,,750.177,-300.204,1804.04,,,,,,,,,,,,,,,,,,
1720702102106114109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608131,0.38605,0.690734,0.0634751,,,,,,,,,,,,,,
1720702102106195083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.783,,,,,,,,,,,,,
1720702102107924290,,,,,,,,,,,,,,,,,,,,,,,,,,750.177,-300.204,1804.04,,,,,,,,,,,,,,,,,,
1720702102108041943,1720702102.0,107955345.0,,,,,,,,16.87639512100228,3.7046076847513376,1349.3793871897751,1349.4900027058486,-0.0273905356749047,-0.0500685792296826,-0.0135919238914643,0.0586672350269603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102108051857,1720702102.0,107935071.0,-39.10393428902189,-451.58071408326185,1855.3587390126304,-0.0002185578164779,0.0023695354624007,0.0201718809364809,0.9997936950959722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102108059963,1720702102.0,107963221.0,,,,,,,,,,,,,,,,0.3518500449162937,-0.2848418620382542,-14.21683656130046,14.224042152328098,-0.0862268226046809,-0.1335879136372041,-0.0501653494744975,0.16672539666871,,,,,,,,,,,,,,,,,,,,,
1720702102108264855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608131,0.38605,0.690734,0.0634751,,,,,,,,,,,,,,
1720702102108396918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.783,,,,,,,,,,,,,
1720702102108670565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8656,-26.4653,-12.8256,84.6769,76.8815,66.0447,,,,,,,
1720702102110041284,,,,,,,,,,,,,,,,,,,,,,,,,,750.163,-300.18,1808.53,,,,,,,,,,,,,,,,,,
1720702102110079994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60812,0.386049,0.690744,0.0634723,,,,,,,,,,,,,,
1720702102110340754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8653,-26.3555,-13.084,84.6186,76.9056,66.3084,,,,,,,
1720702102111923952,,,,,,,,,,,,,,,,,,,,,,,,,,750.163,-300.18,1808.53,,,,,,,,,,,,,,,,,,
1720702102111964041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60812,0.386049,0.690744,0.0634723,,,,,,,,,,,,,,
1720702102112464578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.783,,,,,,,,,,,,,
1720702102112627575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8653,-26.3555,-13.084,84.6186,76.9056,66.3084,,,,,,,
1720702102114054403,,,,,,,,,,,,,,,,,,,,,,,,,,750.138,-300.149,1812.76,,,,,,,,,,,,,,,,,,
1720702102114091996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608106,0.386057,0.69075,0.0634899,,,,,,,,,,,,,,
1720702102114304752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8651,-26.2521,-13.3287,84.5631,76.928,66.5556,,,,,,,
1720702102115899689,,,,,,,,,,,,,,,,,,,,,,,,,,750.138,-300.149,1812.76,,,,,,,,,,,,,,,,,,
1720702102115938791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608106,0.386057,0.69075,0.0634899,,,,,,,,,,,,,,
1720702102116684329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8651,-26.2521,-13.3287,84.5631,76.928,66.5556,,,,,,,
1720702102118080895,1720702102.0,117958528.0,,,,,,,,2.9358231627849007,7.205729752662871,1194.347034999077,1194.3723797919968,-0.0242003742652406,-0.067192082691492,-0.0164559413651165,0.0732886901043413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102118097794,1720702102.0,117936416.0,-39.07457605739405,-451.5086567857352,1867.3022093626212,-0.0003461166957723,0.0020361030258094,0.0200892567068637,0.9997960573300272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102118110815,,,,,,,,,,,,,,,,,,,,,,,,,,750.112,-300.111,1816.7,,,,,,,,,,,,,,,,,,
1720702102118155035,1720702102.0,117965649.0,,,,,,,,,,,,,,,,-1.394057195821738,0.3501122067911533,-15.503235219069822,15.569723063701982,0.0031897140444336,-0.0171241122061211,-0.0028608737647914,0.0176520280203481,,,,,,,,,,,,,,,,,,,,,
1720702102118198912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608097,0.386066,0.690753,0.0634962,,,,,,,,,,,,,,
1720702102118396869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8646,-26.1548,-13.5573,84.5108,76.9496,66.7877,,,,,,,
1720702102119920469,,,,,,,,,,,,,,,,,,,,,,,,,,750.112,-300.111,1816.7,,,,,,,,,,,,,,,,,,
1720702102119979434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608097,0.386066,0.690753,0.0634962,,,,,,,,,,,,,,
1720702102120035780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.783,,,,,,,,,,,,,
1720702102120590824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8646,-26.1548,-13.5573,84.5108,76.9496,66.7877,,,,,,,
1720702102122078165,,,,,,,,,,,,,,,,,,,,,,,,,,750.089,-300.077,1820.36,,,,,,,,,,,,,,,,,,
1720702102122212793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608101,0.386076,0.690743,0.0635019,,,,,,,,,,,,,,
1720702102123941362,,,,,,,,,,,,,,,,,,,,,,,,,,750.089,-300.077,1820.36,,,,,,,,,,,,,,,,,,
1720702102123979736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608101,0.386076,0.690743,0.0635019,,,,,,,,,,,,,,
1720702102124191958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8642,-26.0636,-13.77,84.4602,76.97,67.0044,,,,,,,
1720702102126088775,,,,,,,,,,,,,,,,,,,,,,,,,,750.064,-300.043,1823.74,,,,,,,,,,,,,,,,,,
1720702102126126437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608103,0.386079,0.690739,0.063506,,,,,,,,,,,,,,
1720702102126349622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8638,-25.979,-13.9667,84.4142,76.9886,67.2049,,,,,,,
1720702102127906602,,,,,,,,,,,,,,,,,,,,,,,,,,750.064,-300.043,1823.74,,,,,,,,,,,,,,,,,,
1720702102127945612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608103,0.386079,0.690739,0.063506,,,,,,,,,,,,,,
1720702102128050221,1720702102.0,127962552.0,,,,,,,,-9.591190164254249,8.766020005540609,1016.3221061817662,1016.4051640705322,0.0071666378872065,-0.011790626494153,0.0252441808561194,0.0287688762176667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102128062026,1720702102.0,127942845.0,-39.17048795903659,-451.4209965856798,1877.465430424439,-0.0003117321341674,0.0019763983462355,0.0202155042164473,0.9997936437395112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102128072625,1720702102.0,127969732.0,,,,,,,,,,,,,,,,-1.252701332703915,0.1560290252877738,-17.80249288173108,17.847194695239256,0.0313575604368788,0.055403921092019,0.0417039553016166,0.0761059193277527,,,,,,,,,,,,,,,,,,,,,
1720702102128125193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8638,-25.979,-13.9667,84.4142,76.9886,67.2049,,,,,,,
1720702102130153895,,,,,,,,,,,,,,,,,,,,,,,,,,750.036,-300.008,1826.85,,,,,,,,,,,,,,,,,,
1720702102130191844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608098,0.386079,0.690744,0.0635034,,,,,,,,,,,,,,
1720702102130272347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.443,,,,,,,,,,,,,
1720702102130466917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8637,-25.901,-14.1473,84.3735,77.0064,67.3892,,,,,,,
1720702102131934909,,,,,,,,,,,,,,,,,,,,,,,,,,750.036,-300.008,1826.85,,,,,,,,,,,,,,,,,,
1720702102131974113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608098,0.386079,0.690744,0.0635034,,,,,,,,,,,,,,
1720702102132157198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8637,-25.901,-14.1473,84.3735,77.0064,67.3892,,,,,,,
1720702102134079818,,,,,,,,,,,,,,,,,,,,,,,,,,750.016,-299.976,1829.7,,,,,,,,,,,,,,,,,,
1720702102134206504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608092,0.386073,0.690754,0.06349,,,,,,,,,,,,,,
1720702102134389327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8633,-25.8286,-14.3123,84.3372,77.0229,67.5587,,,,,,,
1720702102135937581,,,,,,,,,,,,,,,,,,,,,,,,,,750.016,-299.976,1829.7,,,,,,,,,,,,,,,,,,
1720702102135976133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608092,0.386073,0.690754,0.06349,,,,,,,,,,,,,,
1720702102136169204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8633,-25.8286,-14.3123,84.3372,77.0229,67.5587,,,,,,,
1720702102138164764,1720702102.0,137984034.0,,,,,,,,-5.263540149190449,2.8294503160331,835.4575937487451,835.4789653823944,-0.0135897516739203,0.0124168508695378,-0.0114869801829567,0.0216981623599512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102138178500,1720702102.0,137959660.0,-39.2231233605285,-451.39270208251946,1885.8200063619263,-0.0003782982901714,0.0020398613000683,0.0201579661085694,0.999794655046048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102138185810,1720702102.0,137991826.0,,,,,,,,,,,,,,,,0.43276500150638,-0.5936569689507509,-18.086451243302104,18.101365493234397,-0.0207572796042913,0.0242061736438552,-0.0367315172472537,0.0486416268059827,,,,,,,,,,,,,,,,,,,,,
1720702102138194634,,,,,,,,,,,,,,,,,,,,,,,,,,749.991,-299.941,1832.3,,,,,,,,,,,,,,,,,,
1720702102138202745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608084,0.38608,0.690757,0.0634917,,,,,,,,,,,,,,
1720702102138237031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.443,,,,,,,,,,,,,
1720702102138430609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.863,-25.7629,-14.4631,84.3032,77.0381,67.7116,,,,,,,
1720702102139940555,,,,,,,,,,,,,,,,,,,,,,,,,,749.991,-299.941,1832.3,,,,,,,,,,,,,,,,,,
1720702102140001505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608084,0.38608,0.690757,0.0634917,,,,,,,,,,,,,,
1720702102140178644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.863,-25.7629,-14.4631,84.3032,77.0381,67.7116,,,,,,,
1720702102142060963,,,,,,,,,,,,,,,,,,,,,,,,,,749.968,-299.913,1834.74,,,,,,,,,,,,,,,,,,
1720702102142101656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608056,0.386108,0.690763,0.0635207,,,,,,,,,,,,,,
1720702102142171844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.443,,,,,,,,,,,,,
1720702102142359300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8631,-25.7006,-14.6046,84.2724,77.0525,67.8504,,,,,,,
1720702102143896476,,,,,,,,,,,,,,,,,,,,,,,,,,749.968,-299.913,1834.74,,,,,,,,,,,,,,,,,,
1720702102143939021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608056,0.386108,0.690763,0.0635207,,,,,,,,,,,,,,
1720702102144121071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8631,-25.7006,-14.6046,84.2724,77.0525,67.8504,,,,,,,
1720702102145378666,,,,,,,,,,,,,,,,,,,,,,,,,,749.946,-299.882,1836.9,,,,,,,,,,,,,,,,,,
1720702102145419173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608034,0.386135,0.690764,0.0635496,,,,,,,,,,,,,,
1720702102145723936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8628,-25.6453,-14.7306,84.2443,77.0651,67.9737,,,,,,,
1720702102146944478,,,,,,,,,,,,,,,,,,,,,,,,,,749.946,-299.882,1836.9,,,,,,,,,,,,,,,,,,
1720702102146985796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608034,0.386135,0.690764,0.0635496,,,,,,,,,,,,,,
1720702102147177350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8628,-25.6453,-14.7306,84.2443,77.0651,67.9737,,,,,,,
1720702102148052230,1720702102.0,147963314.0,,,,,,,,-7.594851520380253,-2.5716858122526443,668.7323383367527,668.7804091589963,0.0005981534961939,-0.0021928248231063,-0.005800388571907,0.006229829523747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102148064879,1720702102.0,147941315.0,-39.299071875732295,-451.418418940642,1892.507329745294,-0.0003754699911478,0.0020288501099884,0.0201289720643792,0.9997952626778888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720702102148071396,1720702102.0,147970809.0,,,,,,,,,,,,,,,,-0.2331311371189803,-0.5401136128285744,-16.672525541199246,16.682900849786236,0.0141874191021991,-0.0146101041603058,0.0056867034924201,0.0211441859849731,,,,,,,,,,,,,,,,,,,,,
1720702102149390850,,,,,,,,,,,,,,,,,,,,,,,,,,749.925,-299.853,1838.83,,,,,,,,,,,,,,,,,,
1720702102149446985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608017,0.386159,0.690765,0.0635696,,,,,,,,,,,,,,
1720702102149529559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
1720702102149765901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8627,-25.5958,-14.843,84.2191,77.0768,68.0843,,,,,,,
1720702102150946931,,,,,,,,,,,,,,,,,,,,,,,,,,749.925,-299.853,1838.83,,,,,,,,,,,,,,,,,,
1720702102150984192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.608017,0.386159,0.690765,0.0635696,,,,,,,,,,,,,,
1720702102151161374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.8627,-25.5958,-14.843,84.2191,77.0768,68.0843,,,,,,,
1720702102153361347,,,,,,,,,,,,,,,,,,,,,,,,,,749.925,-299.85,1840.65,,,,,,,,,,,,,,,,,,
1720702102153403791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607969,0.386206,0.690774,0.0636316,,,,,,,,,,,,,,
1720702102153476357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
